#"DataSource","FormatVersion","Lot","SourceLot","Fab","Technology","Product","LotType","Owner","MeasRoute","MeasRouteVer","MeasStep","MeasStepVer","MeasItem","MeasTime","MeasOperator","MeasEquipment","MeasRecipe","ProcRoute","ProcRouteVer","ProcStep","ProcStepVer","ProcTime","ProcOperator","ProcEquipment","ProcRecipe","ProcReticle","LimitsInside","CollectedType","MeasureDataCount","WaferSiteArray","MeasureDataArray","Target","ValidLow","ValidHigh","SpecLow","SpecHigh","CtrlLow","CtrlHigh","Unit","ProcStepDesc","BatchID","DuplicateFlag","TextVal","SiteCoordArray","WaferPos","String_Option1","String_Option2","String_Option3","String_Option4","String_Option5"
"INL_RAW","1.1","TEST_AE00024.01","TEST_AE00024.00","FABTEST","NPW","FNNPWTMSORBAREPD.00","Equipment Monitor","0230","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD002","","Particle","2018/10/15_09:33:45","TCS","MT-TPD-01","M.MMBARE_012UM_V01.00","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD002","","2018/10/15_09:33:45","TCS","MT-TPD-01","M.MMBARE_012UM_V01.00","","Y","W","1","0100","9","100","","","0","0","0","0","","Particle Pre-MEAS","","N","","","","","","","",""
"INL_RAW","1.1","TEST_AE00024.01","TEST_AE00024.00","FABTEST","NPW","FNNPWTMSORBAREPD.00","Equipment Monitor","0230","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD004","","PDADD","2018/10/15_09:41:50","TCS","","M.MMBARE_012UM_V01.00","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD003","","1901/01/01_00:00:00","TCS","CS-SOR-02","","","Y","W","1","0100","0","100","","","0","0","0","0","","","","N","","","","","","","",""
"INL_RAW","1.1","TEST_AE00024.01","TEST_AE00024.00","FABTEST","NPW","FNNPWTMSORBAREPD.00","Equipment Monitor","0230","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD004","","Particle","2018/10/15_09:41:50","TCS","MT-TPD-01","M.MMBARE_012UM_V01.00","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD003","","1901/01/01_00:00:00","TCS","CS-SOR-02","","","Y","W","1","0100","9","999","","","0","0","0","0","","CS-SOR Paticle","","N","","","","","","","",""
"INL_RAW","1.1","TEST_AE00024.01","TEST_AE00024.00","FABTEST","NPW","FNNPWTMSORBAREPD.00","Equipment Monitor","0230","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD002","","Particle","2018/10/15_10:46:02","TCS","MT-TPD-01","M.MMBARE_012UM_V01.00","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD002","","2018/10/15_10:46:02","TCS","MT-TPD-01","M.MMBARE_012UM_V01.00","","Y","W","1","0100","8","100","","","0","0","0","0","","Particle Pre-MEAS","","N","","","","","","","",""
"INL_RAW","1.1","TEST_AE00024.01","TEST_AE00024.00","FABTEST","NPW","FNNPWTMSORBAREPD.00","Equipment Monitor","0230","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD004","","PDADD","2018/10/15_10:58:10","TCS","","M.MMBARE_012UM_V01.00","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD003","","1901/01/01_00:00:00","TCS","CS-SOR-01","","","Y","W","1","0100","1","100","","","0","0","0","0","","","","N","","","","","","","",""
"INL_RAW","1.1","TEST_AE00024.01","TEST_AE00024.00","FABTEST","NPW","FNNPWTMSORBAREPD.00","Equipment Monitor","0230","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD004","","Particle","2018/10/15_10:58:10","TCS","MT-TPD-01","M.MMBARE_012UM_V01.00","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD003","","1901/01/01_00:00:00","TCS","CS-SOR-01","","","Y","W","1","0100","9","999","","","0","0","0","0","","CS-SOR Paticle","","N","","","","","","","",""
"INL_RAW","1.1","TEST_AE00024.01","TEST_AE00024.00","FABTEST","NPW","FNNPWTMSORBAREPD.00","Equipment Monitor","0230","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD002","","Particle","2018/10/15_11:02:06","TCS","MT-TPD-01","M.MMBARE_012UM_V01.00","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD002","","2018/10/15_11:02:06","TCS","MT-TPD-01","M.MMBARE_012UM_V01.00","","Y","W","1","0100","8","100","","","0","0","0","0","","Particle Pre-MEAS","","N","","","","","","","",""
"INL_RAW","1.1","TEST_AE00024.01","TEST_AE00024.00","FABTEST","NPW","FNNPWTMSORBAREPD.00","Equipment Monitor","0230","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD004","","PDADD","2018/10/15_11:15:16","TCS","","M.MMBARE_012UM_V01.00","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD003","","1901/01/01_00:00:00","TCS","CS-SOR-03","","","Y","W","1","0100","1","100","","","0","0","0","0","","","","N","","","","","","","",""
"INL_RAW","1.1","TEST_AE00024.01","TEST_AE00024.00","FABTEST","NPW","FNNPWTMSORBAREPD.00","Equipment Monitor","0230","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD004","","Particle","2018/10/15_11:15:16","TCS","MT-TPD-01","M.MMBARE_012UM_V01.00","FNNPWTMSORBAREPD",".00","FNNPWTMSORBAREPD003","","1901/01/01_00:00:00","TCS","CS-SOR-03","","","Y","W","1","0100","9","999","","","0","0","0","0","","CS-SOR Paticle","","N","","","","","","","",""
"INL_RAW","1.1","TEST_AE00036.00","TEST_AE00036.00","FABTEST","NPW","FNNPWMMTFRT150TK.00","Equipment Monitor","0170","FNNPWMMTFRT150TK",".00","FNNPWMMTFRT150TKM01_010NPW","","AVG","2018/10/15_13:24:32","TCS","MT-TFR-01","M.MMTFR_OX_13PTHK_V01.00","FNNPWMMTFRT150TK",".00","FNNPWMMTFRT150TKM01_010NPW","","2018/10/15_13:24:32","TCS","MT-TFR-01","M.MMTFR_OX_13PTHK_V01.00","","Y","W","1","0100","1008.388","0","","","0","0","0","0","","THICKNESS MEAS.","","N","","","","","","","",""
